id,treadmill,speed,terrain,trial,strides,drops,strides.cut,strides.new.length,h.original,h.random,h.contiguous
H2041,SP,1p0,flat,1,100,0.06,6,94,0.908656179684825,0.900780038475785,0.893064118034266
H2041,SP,1p0,flat,2,100,0.06,6,94,0.604754986393969,0.602421103679036,0.617932150348958
H2042,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2042,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2042,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2042,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2042,SP,0p75,flat,1,100,0.06,6,94,0.719328863242947,0.699523489553969,0.696755458893958
H2042,SP,0p75,flat,2,100,0.06,6,94,0.54301312839893,0.522642777843999,0.521700484860409
H2042,SP,1p0,flat,1,100,0.06,6,94,0.528865742583634,0.515010170008065,0.515937765441777
H2042,SP,1p0,flat,2,100,0.06,6,94,0.708169354174444,0.717871860910088,0.733579882446285
H2052,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2052,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2052,SP,0p5,flat,1,100,0.06,6,94,0.696669038174366,0.708132346333128,0.727828827749778
H2052,SP,0p5,flat,2,100,0.06,6,94,0.63785914433455,0.641408294049472,0.660770954820114
H2052,SP,0p75,flat,1,100,0.06,6,94,0.712372425888081,0.707940700525363,0.699180086640809
H2052,SP,0p75,flat,2,100,0.06,6,94,0.629570730484622,0.636783023062891,0.622469869463211
H2052,SP,1p0,flat,1,100,0.06,6,94,0.662472663504512,0.66573316014347,0.666852729949032
H2052,SP,1p0,flat,2,100,0.06,6,94,0.6836267067889,0.713886735467135,0.68424426970933
H2059,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2059,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2059,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2059,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2059,SP,0p75,flat,1,100,0.06,6,94,0.659062429941317,0.637353786281639,0.662642529277729
H2059,SP,0p75,flat,2,100,0.06,6,94,0.598803924932893,0.583213131065679,0.588491927636314
H2059,SP,1p0,flat,1,100,0.06,6,94,0.736598533611371,0.730790704713939,0.750791975560404
H2059,SP,1p0,flat,2,100,0.06,6,94,0.601545790366405,0.595722574724557,0.612630132151423
H2062,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2062,SP,0p25,flat,2,100,0.06,6,94,0.725036961554584,0.775515716130394,0.761349926079018
H2062,SP,0p5,flat,1,100,0.06,6,94,0.492264575306573,0.495252168568086,0.49043445476185
H2062,SP,0p5,flat,2,100,0.06,6,94,0.500421728966219,0.470773866299329,0.49135300515625
H2062,SP,0p75,flat,1,100,0.06,6,94,0.429418360906111,0.444400123830326,0.432937117746041
H2062,SP,0p75,flat,2,100,0.06,6,94,0.633036223229055,0.61987473740417,0.626574473727098
H2062,SP,1p0,flat,1,100,0.06,6,94,0.474417793972807,0.480497883061411,0.491967685356706
H2062,SP,1p0,flat,2,100,0.06,6,94,0.439887375586561,0.466422381677127,0.456100388503727
H2072,SP,0p25,flat,1,100,0.06,6,94,0.914659377806503,0.907509901848165,0.893398349966294
H2072,SP,0p25,flat,2,100,0.06,6,94,0.756999866318889,0.760339014786611,0.775677790705746
H2072,SP,0p5,flat,1,100,0.06,6,94,0.902181919187477,0.907668025289353,0.870984788559363
H2072,SP,0p5,flat,2,100,0.06,6,94,0.757584920448796,0.784328983455272,0.725462956741883
H2072,SP,0p75,flat,1,100,0.06,6,94,0.7134505348098,0.700573407026542,0.748197976977749
H2072,SP,0p75,flat,2,100,0.06,6,94,0.746637278983032,0.755245501870518,0.775237033835833
H2082,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2082,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2082,SP,0p5,flat,1,100,0.06,6,94,0.520493027647485,0.602957328166773,0.54069294499391
H2082,SP,0p5,flat,2,100,0.06,6,94,0.566718626096583,0.536399429858103,0.562333604701174
H2082,SP,0p75,flat,1,100,0.06,6,94,0.684597135454041,0.681487404651463,0.680361844011919
H2082,SP,0p75,flat,2,100,0.06,6,94,0.693384430880085,0.703223966963798,0.711605365844076
H2082,SP,1p0,flat,1,100,0.06,6,94,0.772099661359656,0.771044156438712,0.777195058755758
H2082,SP,1p0,flat,2,100,0.06,6,94,0.930566518937765,0.935065351307453,0.944031659786619
H2090,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2090,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2090,SP,0p5,flat,1,100,0.06,6,94,0.584754918733383,0.600163794520464,0.586180941702035
H2090,SP,0p5,flat,2,100,0.06,6,94,0.606910263623959,0.604750713201939,0.594062914342678
H2090,SP,0p75,flat,1,100,0.06,6,94,0.657450467119413,0.628084699723948,0.657322090113835
H2090,SP,0p75,flat,2,100,0.06,6,94,0.664982963290981,0.670117206070681,0.680284867534679
H2090,SP,1p0,flat,1,100,0.06,6,94,0.49176151534334,0.484701432052722,0.486352941071012
H2090,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2095,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2095,SP,0p5,flat,1,100,0.06,6,94,0.985326574151708,0.986607685022622,0.984132950090927
H2095,SP,0p5,flat,2,100,0.06,6,94,0.991639830811545,0.991616776952163,0.992271673489615
H2095,SP,0p75,flat,1,100,0.06,6,94,0.719280762762093,0.71742556864156,0.709113849048609
H2095,SP,0p75,flat,2,100,0.06,6,94,0.571551610464744,0.597793845042394,0.568642663919965
H2095,SP,1p0,flat,1,100,0.06,6,94,0.520706878717716,0.521837846490404,0.538006855986087
H2095,SP,1p0,flat,2,100,0.06,6,94,0.889474675766634,0.905623027085907,0.878964084949311
,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2111,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2111,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2111,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2111,SP,0p75,flat,1,100,0.06,6,94,0.952446390029459,0.933270166373132,0.958606878796226
H2111,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2111,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2111,SP,1p0,flat,2,100,0.06,6,94,0.721008196108982,0.726359892545603,0.723382348604856
H2117,SP,0p25,flat,1,100,0.06,6,94,0.836916504621428,0.820276213397529,0.842971481561634
H2117,SP,0p5,flat,1,100,0.06,6,94,0.786697572668733,0.771193790192896,0.776191127707428
H2117,SP,0p75,flat,1,100,0.06,6,94,0.902639461174272,0.900852659968522,0.912599279597028
H2117,SP,1p0,flat,1,100,0.06,6,94,0.886815490905955,0.895358030719085,0.884667528525617
H2117,SP,1p0,flat,2,100,0.06,6,94,0.74146717020354,0.752611791182879,0.770314171621869
H3018,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3018,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3018,SP,0p75,flat,1,100,0.06,6,94,0.923764825972509,0.908720179507248,0.922225946120197
H3018,SP,0p75,flat,2,100,0.06,6,94,0.732162882674637,0.730063665820345,0.739480413353518
H3018,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3018,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3024,SP,0p25,flat,1,100,0.06,6,94,0.6129046086398,0.615995732584033,0.614229417139878
H3024,SP,0p5,flat,1,100,0.06,6,94,0.521377464538792,0.507271693897687,0.507778074821251
H3029,SP,0p25,flat,1,100,0.06,6,94,0.847984666832708,0.970812044692982,0.859573757874382
H3029,SP,0p25,flat,2,100,0.06,6,94,0.692770557915578,0.693318573067261,0.609138554578776
H3029,SP,0p5,flat,1,100,0.06,6,94,0.875252064576607,0.892065971479813,0.887510403017058
H3029,SP,0p5,flat,2,100,0.06,6,94,0.641116474768255,0.626909913492305,0.644117271472809
H3029,SP,0p75,flat,1,100,0.06,6,94,0.655551454539924,0.674565787653966,0.646413405102131
H3029,SP,0p75,flat,2,100,0.06,6,94,0.75602527134961,0.747732820855205,0.742893885619839
H3029,SP,1p0,flat,1,100,0.06,6,94,0.581282430408786,0.605185546623716,0.552802167854088
H3029,SP,1p0,flat,2,100,0.06,6,94,0.519174868968478,0.505944851739281,0.524636842107993
H3034,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3034,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3034,SP,0p5,flat,1,100,0.06,6,94,0.567462324165238,0.548007439127199,0.514939548248369
H3034,SP,0p5,flat,2,100,0.06,6,94,0.78883127713374,0.810359430828467,0.807325370147196
H3034,SP,0p75,flat,1,100,0.06,6,94,0.731070875073849,0.732003438470888,0.763040779136159
H3034,SP,0p75,flat,2,100,0.06,6,94,0.518845951223603,0.554786327793064,0.531315508968491
H3034,SP,1p0,flat,1,100,0.06,6,94,0.55705385543411,0.534824041749187,0.55423271171584
H3034,SP,1p0,flat,2,100,0.06,6,94,0.531643663162034,0.528477096814175,0.549579496516454
H3039,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3039,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3039,SP,0p5,flat,1,100,0.06,6,94,0.77799977958668,0.772600909340755,0.81681721246598
H3039,SP,0p5,flat,2,100,0.06,6,94,0.736770397723439,0.713483863848712,0.73081458300428
H3039,SP,0p75,flat,1,100,0.06,6,94,0.637152831003212,0.66693253477284,0.557026260698239
H3039,SP,0p75,flat,2,100,0.06,6,94,0.671174746044143,0.671242031042689,0.652938275622146
H3039,SP,1p0,flat,1,100,0.06,6,94,0.816964198653553,0.795576492860519,0.819527513440258
H3039,SP,1p0,flat,2,100,0.06,6,94,0.627737096581363,0.614029733827365,0.596570264488058
H3042,SP,0p25,flat,1,100,0.06,6,94,0.875105026804009,0.870254180074906,0.875799199065006
H3042,SP,0p25,flat,2,100,0.06,6,94,0.733541198323985,0.756461440870037,0.732412636923057
H3042,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3042,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3042,SP,0p75,flat,1,100,0.06,6,94,0.746250499104383,0.750720994564445,0.623558885132483
H3042,SP,0p75,flat,2,100,0.06,6,94,0.717607319418907,0.735453154097733,0.702388073441003
H3042,SP,1p0,flat,1,100,0.06,6,94,0.686093300116335,0.668712219568633,0.699894672630257
H3042,SP,1p0,flat,2,100,0.06,6,94,0.698692383214545,0.633111976537026,0.71355806542333
H3046,SP,0p25,flat,1,100,0.06,6,94,0.80078276646117,0.795019913665038,0.783204982914221
H3046,SP,0p25,flat,2,100,0.06,6,94,0.655297690601365,0.694770936000879,0.625277084759695
H3046,SP,0p5,flat,1,100,0.06,6,94,0.528969207274699,0.545370948424908,0.486392836279602
H3046,SP,0p5,flat,2,100,0.06,6,94,0.438114481889749,0.488198847563191,0.400695487002559
H3047,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3047,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3047,SP,0p5,flat,1,100,0.06,6,94,0.798101963756701,0.804974331925599,0.804255514105089
H3047,SP,0p5,flat,2,100,0.06,6,94,0.654787035091582,0.63027131090711,0.66723337818052
H3053,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3053,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3053,SP,0p5,flat,1,100,0.06,6,94,0.981536541418672,0.979384120419048,0.977807133174322
H3053,SP,0p75,flat,1,100,0.06,6,94,0.523577785255926,0.518936382562794,0.496505350097553
H3053,SP,0p75,flat,2,100,0.06,6,94,0.567484394656014,0.596599231106787,0.559894370956248
H3063,SP,0p25,flat,1,100,0.06,6,94,0.692668852692162,0.664715825818214,0.692238684229775
H3063,SP,0p25,flat,2,100,0.06,6,94,0.738442232171485,0.724773746867453,0.763594004840212
H3063,SP,0p5,flat,1,100,0.06,6,94,0.932253072313269,0.929299452671129,0.923788676379052
H3063,SP,0p5,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3063,SP,0p75,flat,1,100,0.06,6,94,0.504439766585305,0.535892125980828,0.493857209544496
H3063,SP,0p75,flat,2,100,0.06,6,94,0.351110110257855,0.36684844845333,0.340980996750277
H3072,SP,0p25,flat,1,100,0.06,6,94,0.723775297309063,0.709733243469832,0.741768384001002
H3072,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3072,SP,0p5,flat,1,100,0.06,6,94,0.690036151862737,0.685925396897761,0.692514066476854
H3072,SP,0p5,flat,2,100,0.06,6,94,0.441215040317006,0.560307324426535,0.456901181436983
H3072,SP,0p75,flat,1,100,0.06,6,94,0.622850979636284,0.688085053742942,0.577578860685768
H3072,SP,0p75,flat,2,100,0.06,6,94,0.632452460583721,0.621613039855485,0.633247353770069
H3072,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3072,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3073,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3073,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3073,SP,0p5,flat,1,100,0.06,6,94,0.537282185821125,0.5004011776777,0.5306463187315
H3073,SP,0p75,flat,1,100,0.06,6,94,0.727109640468945,0.796580521966871,0.705019842951577
H3073,SP,0p75,flat,2,100,0.06,6,94,0.610198855512961,0.633824046013713,0.639731305746111
H3077,SP,0p5,flat,1,100,0.06,6,94,0.772490951442617,0.786046482734425,0.754557017439564
H3077,SP,0p5,flat,2,100,0.06,6,94,0.656067009233001,0.650650411862554,0.642851912159335
H3077,SP,0p75,flat,1,100,0.06,6,94,0.682128156667695,0.670269298246381,0.696954852214972
H3077,SP,0p75,flat,2,100,0.06,6,94,0.726921186891311,0.736359898956828,0.721564897528444
H3077,SP,1p0,flat,1,100,0.06,6,94,0.56030098969238,0.542227385280866,0.558458208973946
H3077,SP,1p0,flat,2,100,0.06,6,94,0.686398873545601,0.648689582297289,0.702851007224853
H3092,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3092,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3092,SP,0p5,flat,1,100,0.06,6,94,0.848184611323461,0.837107209351014,0.846181415115652
H3092,SP,0p5,flat,2,100,0.06,6,94,0.903919806170203,0.912412196508061,0.910602017061414
H3092,SP,0p75,flat,1,100,0.06,6,94,0.372456904477865,0.358681017755234,0.390390963028549
H3092,SP,0p75,flat,2,100,0.06,6,94,0.500371050628248,0.503448429254301,0.537479693732671
H3103,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3103,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H3103,SP,0p5,flat,1,100,0.06,6,94,0.710314588125157,0.774102879409774,0.692762213224324
H3103,SP,0p5,flat,2,100,0.06,6,94,0.776733845866969,0.761643303599808,0.78661635506583
H3103,SP,0p75,flat,1,100,0.06,6,94,0.692089648583056,0.662169416513452,0.701201232114063
H3103,SP,0p75,flat,2,100,0.06,6,94,0.544312371174164,0.578453632123259,0.515246439651816
H3103,SP,1p0,flat,1,100,0.06,6,94,0.703399451787024,0.694052304072354,0.704820984070023
H3103,SP,1p0,flat,2,100,0.06,6,94,0.70192744053521,0.695041074235031,0.688066912544022
H3107,SP,0p25,flat,1,100,0.06,6,94,0.887423495260462,0.895479033389575,0.930025647150376
H3107,SP,0p25,flat,2,100,0.06,6,94,0.563408721691378,0.560118993537611,0.566259072758499
H3107,SP,0p5,flat,1,100,0.06,6,94,0.681773630907548,0.741615315892375,0.59302000406852
H3107,SP,0p5,flat,2,100,0.06,6,94,0.653132045710582,0.664340751557928,0.656635855905373
H3107,SP,0p75,flat,1,100,0.06,6,94,0.701893938152021,0.66988975467802,0.717939882970359
H3107,SP,0p75,flat,2,100,0.06,6,94,0.733132531987627,0.712135917837858,0.704518682339712
H3107,SP,1p0,flat,1,100,0.06,6,94,0.779105381933139,0.780279607235714,0.774826668446722
H3107,SP,1p0,flat,2,100,0.06,6,94,0.640411353004548,0.595771463387433,0.636646142428411
H3120,SP,0p25,flat,1,100,0.06,6,94,0.769765094562215,0.75049091837694,0.770081601228641
H3120,SP,0p25,flat,2,100,0.06,6,94,0.866506756108726,0.85447903433673,0.878022387284806
H3120,SP,0p5,flat,1,100,0.06,6,94,0.62365284748995,0.616799917116575,0.6134238393469
H3120,SP,0p5,flat,2,100,0.06,6,94,0.826483920587678,0.82657153612801,0.808006141919648
H3120,SP,0p75,flat,1,100,0.06,6,94,0.719797045687025,0.71820095571708,0.719231811825402
H3120,SP,0p75,flat,2,100,0.06,6,94,0.590030845131754,0.594067395733732,0.613899667993094
H3120,SP,1p0,flat,1,100,0.06,6,94,0.739109921795418,0.778813789904875,0.731464539462202
H3120,SP,1p0,flat,2,100,0.06,6,94,0.95217635031806,0.753888246389002,0.955670804104461
NH3002,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3002,SP,0p5,flat,1,100,0.06,6,94,0.489299791456479,0.489421289064382,0.48660245458931
NH3002,SP,0p75,flat,1,100,0.06,6,94,0.589283168045136,0.578794543619076,0.644650211713882
NH3002,SP,1p0,flat,1,100,0.06,6,94,0.617001257191413,0.587882756344865,0.485609984711381
NH3006,SP,0p25,flat,1,100,0.06,6,94,0.763112388911762,0.774477932292482,0.754436123515885
NH3006,SP,0p25,flat,2,100,0.06,6,94,0.601114472162085,0.601056601198443,0.597210602429892
NH3006,SP,0p5,flat,1,100,0.06,6,94,0.553052044791218,0.532910974806092,0.549754073722059
NH3006,SP,0p5,flat,2,100,0.06,6,94,0.587987190927367,0.593982407776622,0.578246005646182
NH3007,SP,0p25,flat,1,100,0.06,6,94,0.558302840451992,0.582763736259904,0.57401432097332
NH3007,SP,0p25,flat,2,100,0.06,6,94,0.421015004464439,0.415685336228167,0.406870031062393
NH3007,SP,0p5,flat,1,100,0.06,6,94,0.59132312439319,0.61388091102697,0.570452950254504
NH3007,SP,0p5,flat,2,100,0.06,6,94,0.739786735927487,0.726532553204831,0.737185590727428
NH3007,SP,0p75,flat,1,100,0.06,6,94,0.597856498077378,0.587167978421941,0.602085256810379
NH3007,SP,0p75,flat,2,100,0.06,6,94,0.679545648068698,0.72736320039105,0.631692658227582
NH3007,SP,1p0,flat,1,100,0.06,6,94,0.676139493905138,0.662653023345073,0.671282018267812
NH3008,SP,0p25,flat,1,100,0.06,6,94,0.834662221319659,0.859156013038155,0.845671078410625
NH3008,SP,0p25,flat,2,100,0.06,6,94,0.644273054533892,0.631874104606802,0.648512733026885
NH3008,SP,0p5,flat,1,100,0.06,6,94,0.591944996289858,0.588811893752601,0.57225648499211
NH3008,SP,0p5,flat,2,100,0.06,6,94,0.795643019419762,0.759542314265429,0.777841743049996
NH3008,SP,0p75,flat,1,100,0.06,6,94,0.783059224543217,0.774326191452636,0.75452425118864
NH3008,SP,0p75,flat,2,100,0.06,6,94,0.605376043619007,0.632387141857657,0.601707369074884
NH3008,SP,1p0,flat,1,100,0.06,6,94,0.499560346399024,0.572412518542644,0.515611252209741
NH3008,SP,1p0,flat,2,100,0.06,6,94,0.533951156185894,0.564631577266968,0.540915800207216
NH3010,SP,0p25,flat,1,100,0.06,6,94,0.727888375459135,0.714544745230623,0.718805480173608
NH3010,SP,0p25,flat,2,100,0.06,6,94,0.519958406942858,0.514813228137617,0.515458233362491
NH3010,SP,0p5,flat,1,100,0.06,6,94,0.899627258602183,0.898719707901328,0.905888329804771
NH3010,SP,0p5,flat,2,100,0.06,6,94,0.970530953703011,0.976456629289739,0.970266930385741
NH3010,SP,0p75,flat,1,100,0.06,6,94,0.955745163222538,0.949904671708964,0.942187456065032
NH3010,SP,0p75,flat,2,100,0.06,6,94,0.858934295019074,0.858353834280142,0.883592202871658
NH3010,SP,1p0,flat,1,100,0.06,6,94,0.621439758781753,0.613814190675331,0.61374497007648
NH3010,SP,1p0,flat,2,100,0.06,6,94,0.696701658500081,0.675474324511806,0.705315368454266
NH3021,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3021,SP,0p25,flat,2,100,0.06,6,94,0.468431484138064,0.364929750841977,0.480363168998028
NH3021,SP,0p5,flat,1,100,0.06,6,94,0.599914299591365,0.602854144637337,0.627171447251152
NH3021,SP,0p5,flat,2,100,0.06,6,94,0.575493580153672,0.541492804284667,0.565232593941719
NH3021,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3021,SP,1p0,flat,1,100,0.06,6,94,0.576100352044311,0.534790464544474,0.492118273666239
NH3025,SP,0p25,flat,1,100,0.06,6,94,0.727054673602855,0.737852824915995,0.736879577663615
NH3025,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3025,SP,0p5,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3026,SP,0p25,flat,1,100,0.06,6,94,0.502935218659169,0.488987168538372,0.494805631386866
NH3026,SP,0p25,flat,2,100,0.06,6,94,0.728102552305071,0.724924022413719,0.75067288897156
NH3026,SP,0p5,flat,1,100,0.06,6,94,0.717386118644277,0.740544067779131,0.734417444349655
NH3026,SP,0p5,flat,2,100,0.06,6,94,0.848264611333855,0.846908837411468,0.835457978439013
NH3026,SP,0p75,flat,1,100,0.06,6,94,0.802730429761792,0.794058451964574,0.864636687376198
NH3026,SP,0p75,flat,2,100,0.06,6,94,0.838848856928618,0.810241674296783,0.842663648150548
NH3026,SP,1p0,flat,1,100,0.06,6,94,0.972740665683281,0.952679341501258,0.967003622595224
NH3026,SP,1p0,flat,2,100,0.06,6,94,0.650810913326974,0.661601958918946,0.686490527589331
NH3027,SP,0p25,flat,1,100,0.06,6,94,0.684933830454884,0.709519415636099,0.698655499920859
NH3027,SP,0p25,flat,2,100,0.06,6,94,0.584993339612143,0.577177183888086,0.597356330593448
,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3030,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3030,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3030,SP,0p5,flat,1,100,0.06,6,94,0.786552234413617,0.790695552077792,0.781754479365195
NH3030,SP,0p5,flat,2,100,0.06,6,94,0.803378768494706,0.793824740194552,0.790288116346382
NH3030,SP,0p75,flat,1,100,0.06,6,94,0.697441093136036,0.697824882942089,0.742043814579997
NH3030,SP,0p75,flat,2,100,0.06,6,94,0.528006807749166,0.543174510061903,0.539319167432672
NH3030,SP,1p0,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3030,SP,1p0,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3036,SP,0p25,flat,1,100,0.06,6,94,0.474265419241288,0.471748762413625,0.484901521539224
NH3036,SP,0p25,flat,2,100,0.06,6,94,0.714834370056944,0.712721946506502,0.683826565769339
NH3036,SP,0p5,flat,1,100,0.06,6,94,0.709047555783808,0.712845356013482,0.703865581983575
NH3036,SP,0p5,flat,2,100,0.06,6,94,0.673843951412331,0.654282590233053,0.681288236724481
NH3036,SP,0p75,flat,1,100,0.06,6,94,0.552978396709988,0.520109677011249,0.53221297735275
NH3036,SP,0p75,flat,2,100,0.06,6,94,0.758049551891209,0.75343293928861,0.803422891816518
NH3036,SP,1p0,flat,1,100,0.06,6,94,0.77888164233871,0.775901756623668,0.768348061794739
NH3036,SP,1p0,flat,2,100,0.06,6,94,0.911974568200274,0.916174816679372,0.915175398159004
NH3040,SP,0p25,flat,1,100,0.06,6,94,0.888925779951667,0.894384306189031,0.888891982464951
NH3040,SP,0p25,flat,2,100,0.06,6,94,0.894182513467206,0.906381925077533,0.901035487525198
NH3040,SP,0p5,flat,1,100,0.06,6,94,0.724640196952634,0.724750025191112,0.731948500882786
NH3040,SP,0p5,flat,2,100,0.06,6,94,0.563146236630293,0.524461888471117,0.597597052350265
NH3040,SP,0p75,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3040,SP,0p75,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3041,SP,0p25,flat,1,100,0.06,6,94,0.859260678126719,0.839239570746421,0.884062297679542
NH3041,SP,0p25,flat,2,100,0.06,6,94,0.686181589979848,0.683916779150177,0.688182398869826
NH3041,SP,0p5,flat,1,100,0.06,6,94,0.421779730634559,0.441861184130294,0.469077556382937
NH3041,SP,0p5,flat,2,100,0.06,6,94,0.56037543339131,0.575189583553178,0.592323690331842
NH3041,SP,0p75,flat,1,100,0.06,6,94,0.703912738133141,0.696618369595724,0.669730130159045
NH3041,SP,0p75,flat,2,100,0.06,6,94,0.713184000091799,0.731806855836703,0.739175925533451
NH3041,SP,1p0,flat,1,100,0.06,6,94,0.517887376890413,0.531017589177021,0.482079482751041
NH3041,SP,1p0,flat,2,100,0.06,6,94,0.45973490632487,0.47974491316522,0.481926301713033
NH3043,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3043,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3043,SP,0p5,flat,1,100,0.06,6,94,0.535515662642676,0.540266138852822,0.445483420067917
NH3043,SP,0p5,flat,2,100,0.06,6,94,0.488274733319203,0.510506472380372,0.523750878114021
NH3043,SP,0p75,flat,1,100,0.06,6,94,0.598767804725811,0.567439521260038,0.600967469708964
NH3043,SP,0p75,flat,2,100,0.06,6,94,0.618212162700679,0.631038439266419,0.632368027978919
NH3043,SP,1p0,flat,1,100,0.06,6,94,0.862580992483144,0.859020052569006,0.876818479679356
NH3043,SP,1p0,flat,2,100,0.06,6,94,0.66572621847198,0.650445642545303,0.653603013281341
NH3051,SP,0p25,flat,1,100,0.06,6,94,0.692120620976314,0.684537677902298,0.704359626650214
NH3051,SP,0p25,flat,2,100,0.06,6,94,0.670243622380536,0.653818914740178,0.68182883432119
NH3051,SP,0p5,flat,1,100,0.06,6,94,0.621959790218584,0.618125715491479,0.629544157225214
NH3051,SP,0p5,flat,2,100,0.06,6,94,0.683661301752237,0.657933427976382,0.671737019575887
NH3054,SP,0p25,flat,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3054,SP,0p25,flat,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NH3054,SP,0p5,flat,1,100,0.06,6,94,0.752906347258861,0.769159447318091,0.771346548326636
NH3054,SP,0p5,flat,2,100,0.06,6,94,0.834824719264009,0.825977660493904,0.855060148950722
NH3054,SP,0p75,flat,1,100,0.06,6,94,0.775205900646007,0.779517381312807,0.787597109101337
